id,project,connector_type,t,delta_t,url,redirect_url,response_size,response_code,success,error
17706,course_links,requests,1567019402.8244524,-0.11661505699157715,https://kurser.ku.dk/archive/2013-2014/course/NIDB10009U,https://kurser.ku.dk/archive/2013-2014/course/NIDB10009U,36200,200,True,
17707,course_links,requests,1567019403.4599338,-0.10934782028198242,https://kurser.ku.dk/archive/2013-2014/course/NIDB10011U,https://kurser.ku.dk/archive/2013-2014/course/NIDB10011U,37876,200,True,
17708,course_links,requests,1567019404.1048095,-0.1249697208404541,https://kurser.ku.dk/archive/2013-2014/course/NIDB10012U,https://kurser.ku.dk/archive/2013-2014/course/NIDB10012U,43225,200,True,
17709,course_links,requests,1567019404.7684004,-0.09372854232788086,https://kurser.ku.dk/archive/2013-2014/course/NIDB10013U,https://kurser.ku.dk/archive/2013-2014/course/NIDB10013U,35684,200,True,
17710,course_links,requests,1567019405.3977098,-0.1263411045074463,https://kurser.ku.dk/archive/2013-2014/course/NIDB11001U,https://kurser.ku.dk/archive/2013-2014/course/NIDB11001U,38102,200,True,
17711,course_links,requests,1567019406.063556,-0.10937070846557617,https://kurser.ku.dk/archive/2013-2014/course/NIDB11002U,https://kurser.ku.dk/archive/2013-2014/course/NIDB11002U,43057,200,True,
17712,course_links,requests,1567019406.727882,-0.11065530776977539,https://kurser.ku.dk/archive/2013-2014/course/NIDB11003U,https://kurser.ku.dk/archive/2013-2014/course/NIDB11003U,38678,200,True,
17713,course_links,requests,1567019407.3757882,-0.20454621315002441,https://kurser.ku.dk/archive/2013-2014/course/NIDB11004U,https://kurser.ku.dk/archive/2013-2014/course/NIDB11004U,44508,200,True,
17714,course_links,requests,1567019408.1222632,-0.126267671585083,https://kurser.ku.dk/archive/2013-2014/course/NIDB11005U,https://kurser.ku.dk/archive/2013-2014/course/NIDB11005U,38483,200,True,
17715,course_links,requests,1567019408.806105,-0.12497067451477051,https://kurser.ku.dk/archive/2013-2014/course/NIDB11006U,https://kurser.ku.dk/archive/2013-2014/course/NIDB11006U,39199,200,True,
17716,course_links,requests,1567019409.4703286,-0.14193034172058105,https://kurser.ku.dk/archive/2013-2014/course/NIDB11007U,https://kurser.ku.dk/archive/2013-2014/course/NIDB11007U,36197,200,True,
17717,course_links,requests,1567019410.1506848,-0.09372806549072266,https://kurser.ku.dk/archive/2013-2014/course/NIDB11008U,https://kurser.ku.dk/archive/2013-2014/course/NIDB11008U,38596,200,True,
17718,course_links,requests,1567019410.7878883,-0.08373188972473145,https://kurser.ku.dk/archive/2013-2014/course/NIDB11009U,https://kurser.ku.dk/archive/2013-2014/course/NIDB11009U,40412,200,True,
17719,course_links,requests,1567019411.4323785,-0.11069440841674805,https://kurser.ku.dk/archive/2013-2014/course/NIDB11010U,https://kurser.ku.dk/archive/2013-2014/course/NIDB11010U,37561,200,True,
17720,course_links,requests,1567019412.0896385,-0.10930132865905762,https://kurser.ku.dk/archive/2013-2014/course/NIDB11011U,https://kurser.ku.dk/archive/2013-2014/course/NIDB11011U,34896,200,True,
17721,course_links,requests,1567019412.745951,-0.1250166893005371,https://kurser.ku.dk/archive/2013-2014/course/NIDB11012U,https://kurser.ku.dk/archive/2013-2014/course/NIDB11012U,38849,200,True,
17722,course_links,requests,1567019413.4225795,-0.12494850158691406,https://kurser.ku.dk/archive/2013-2014/course/NIDB11013U,https://kurser.ku.dk/archive/2013-2014/course/NIDB11013U,37577,200,True,
17723,course_links,requests,1567019414.0822136,-0.17250466346740723,https://kurser.ku.dk/archive/2013-2014/course/NIDB11014U,https://kurser.ku.dk/archive/2013-2014/course/NIDB11014U,41963,200,True,
17724,course_links,requests,1567019414.806537,-0.10932064056396484,https://kurser.ku.dk/archive/2013-2014/course/NIDB11015U,https://kurser.ku.dk/archive/2013-2014/course/NIDB11015U,37168,200,True,
17725,course_links,requests,1567019415.4750154,-0.14060664176940918,https://kurser.ku.dk/archive/2013-2014/course/NIDB12001U,https://kurser.ku.dk/archive/2013-2014/course/NIDB12001U,39418,200,True,
17726,course_links,requests,1567019416.1574476,-0.10934805870056152,https://kurser.ku.dk/archive/2013-2014/course/NIDK10001U,https://kurser.ku.dk/archive/2013-2014/course/NIDK10001U,37409,200,True,
17727,course_links,requests,1567019416.8248146,-0.1263289451599121,https://kurser.ku.dk/archive/2013-2014/course/NIDK10002U,https://kurser.ku.dk/archive/2013-2014/course/NIDK10002U,35435,200,True,
17728,course_links,requests,1567019417.5069673,-0.1561872959136963,https://kurser.ku.dk/archive/2013-2014/course/NIDK10007U,https://kurser.ku.dk/archive/2013-2014/course/NIDK10007U,37514,200,True,
17729,course_links,requests,1567019418.2157736,-0.14054369926452637,https://kurser.ku.dk/archive/2013-2014/course/NIDK10008U,https://kurser.ku.dk/archive/2013-2014/course/NIDK10008U,38436,200,True,
17730,course_links,requests,1567019418.911789,-0.1249687671661377,https://kurser.ku.dk/archive/2013-2014/course/NIDK10009U,https://kurser.ku.dk/archive/2013-2014/course/NIDK10009U,37478,200,True,
17731,course_links,requests,1567019419.589983,-0.10933089256286621,https://kurser.ku.dk/archive/2013-2014/course/NIDK10011U,https://kurser.ku.dk/archive/2013-2014/course/NIDK10011U,36357,200,True,
17732,course_links,requests,1567019420.2496912,-0.10938596725463867,https://kurser.ku.dk/archive/2013-2014/course/NIDK11001U,https://kurser.ku.dk/archive/2013-2014/course/NIDK11001U,38230,200,True,
17733,course_links,requests,1567019420.910287,-0.09370899200439453,https://kurser.ku.dk/archive/2013-2014/course/NIDK11002U,https://kurser.ku.dk/archive/2013-2014/course/NIDK11002U,36004,200,True,
17734,course_links,requests,1567019421.558458,-0.09784936904907227,https://kurser.ku.dk/archive/2013-2014/course/NIDK11003U,https://kurser.ku.dk/archive/2013-2014/course/NIDK11003U,37762,200,True,
17735,course_links,requests,1567019422.1974864,-0.09372782707214355,https://kurser.ku.dk/archive/2013-2014/course/NIDK11006U,https://kurser.ku.dk/archive/2013-2014/course/NIDK11006U,37289,200,True,
17736,course_links,requests,1567019422.827185,-0.1277751922607422,https://kurser.ku.dk/archive/2013-2014/course/NIDK12003U,https://kurser.ku.dk/archive/2013-2014/course/NIDK12003U,38787,200,True,
17737,course_links,requests,1567019423.4981022,-0.09748601913452148,https://kurser.ku.dk/archive/2013-2014/course/NIDK12008U,https://kurser.ku.dk/archive/2013-2014/course/NIDK12008U,36901,200,True,
17738,course_links,requests,1567019424.1391242,-0.16024422645568848,https://kurser.ku.dk/archive/2013-2014/course/SFKM10217U,https://kurser.ku.dk/archive/2013-2014/course/SFKM10217U,37273,200,True,
17739,course_links,requests,1567019424.8445096,-0.15758180618286133,https://kurser.ku.dk/archive/2013-2014/course/SFKM10380U,https://kurser.ku.dk/archive/2013-2014/course/SFKM10380U,39801,200,True,
17740,course_links,requests,1567019425.5394468,-0.09372758865356445,https://kurser.ku.dk/archive/2013-2014/course/SLEA10285U,https://kurser.ku.dk/archive/2013-2014/course/SLEA10285U,37755,200,True,
17741,course_links,requests,1567019426.1993732,-0.11065196990966797,https://kurser.ku.dk/archive/2013-2014/course/SLEF10172U,https://kurser.ku.dk/archive/2013-2014/course/SLEF10172U,37885,200,True,
17742,course_links,requests,1567019426.8662853,-0.13554120063781738,https://kurser.ku.dk/archive/2013-2014/course/SLEK10189U,https://kurser.ku.dk/archive/2013-2014/course/SLEK10189U,37116,200,True,
17743,course_links,requests,1567019427.55012,-0.21867060661315918,https://kurser.ku.dk/archive/2013-2014/course/SLEK10217U,https://kurser.ku.dk/archive/2013-2014/course/SLEK10217U,37597,200,True,
17744,course_links,requests,1567019428.3119059,-0.11349344253540039,https://kurser.ku.dk/archive/2013-2014/course/SLEK10261U,https://kurser.ku.dk/archive/2013-2014/course/SLEK10261U,38977,200,True,
17745,course_links,requests,1567019428.9863765,-0.1263108253479004,https://kurser.ku.dk/archive/2013-2014/course/SLEK10287U,https://kurser.ku.dk/archive/2013-2014/course/SLEK10287U,35420,200,True,
17746,course_links,requests,1567019429.6443923,-0.1291513442993164,https://kurser.ku.dk/archive/2013-2014/course/SFOA09001U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09001U,35981,200,True,
17747,course_links,requests,1567019430.3317828,-0.14087867736816406,https://kurser.ku.dk/archive/2013-2014/course/SFOA09002U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09002U,35574,200,True,
17748,course_links,requests,1567019431.0249157,-0.23722290992736816,https://kurser.ku.dk/archive/2013-2014/course/SFOA09003U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09003U,34364,200,True,
17749,course_links,requests,1567019431.8043585,-0.11064958572387695,https://kurser.ku.dk/archive/2013-2014/course/SFOA09005U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09005U,35950,200,True,
17750,course_links,requests,1567019432.4611204,-0.22441983222961426,https://kurser.ku.dk/archive/2013-2014/course/SFOA09006U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09006U,34608,200,True,
17751,course_links,requests,1567019433.2423778,-0.124969482421875,https://kurser.ku.dk/archive/2013-2014/course/SFOA09007U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09007U,36634,200,True,
17752,course_links,requests,1567019433.9138093,-0.1402571201324463,https://kurser.ku.dk/archive/2013-2014/course/SFOA09010U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09010U,34541,200,True,
17753,course_links,requests,1567019434.5961647,-0.18744492530822754,https://kurser.ku.dk/archive/2013-2014/course/SFOA09011U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09011U,35241,200,True,
17754,course_links,requests,1567019435.3282676,-0.09499692916870117,https://kurser.ku.dk/archive/2013-2014/course/SFOA09012U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09012U,36463,200,True,
17755,course_links,requests,1567019435.96569,-0.09370660781860352,https://kurser.ku.dk/archive/2013-2014/course/SFOA09013U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09013U,35245,200,True,
17756,course_links,requests,1567019436.6207035,-0.10933470726013184,https://kurser.ku.dk/archive/2013-2014/course/SFOA09014U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09014U,35363,200,True,
17757,course_links,requests,1567019437.279357,-0.13120269775390625,https://kurser.ku.dk/archive/2013-2014/course/SFOA09015U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09015U,35227,200,True,
17758,course_links,requests,1567019437.9558601,-0.14061808586120605,https://kurser.ku.dk/archive/2013-2014/course/SFOA09016U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09016U,35388,200,True,
17759,course_links,requests,1567019438.655977,-0.0937342643737793,https://kurser.ku.dk/archive/2013-2014/course/SFOA09018U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09018U,37085,200,True,
17760,course_links,requests,1567019439.3403876,-0.09400224685668945,https://kurser.ku.dk/archive/2013-2014/course/SFOA09020U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09020U,35836,200,True,
17761,course_links,requests,1567019439.9828022,-0.09503674507141113,https://kurser.ku.dk/archive/2013-2014/course/SFOA09022U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09022U,35602,200,True,
17762,course_links,requests,1567019440.614382,-0.09771251678466797,https://kurser.ku.dk/archive/2013-2014/course/SFOA09024U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09024U,35810,200,True,
17763,course_links,requests,1567019441.2445664,-0.09369659423828125,https://kurser.ku.dk/archive/2013-2014/course/SFOA09028U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09028U,35752,200,True,
17764,course_links,requests,1567019441.882514,-0.12909436225891113,https://kurser.ku.dk/archive/2013-2014/course/SFOA09030U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09030U,35653,200,True,
17765,course_links,requests,1567019442.5627837,-0.1874237060546875,https://kurser.ku.dk/archive/2013-2014/course/SFOA09032U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09032U,35155,200,True,
17766,course_links,requests,1567019443.281572,-0.12907886505126953,https://kurser.ku.dk/archive/2013-2014/course/SFOA09034U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09034U,36171,200,True,
17767,course_links,requests,1567019443.9448807,-0.0950617790222168,https://kurser.ku.dk/archive/2013-2014/course/SFOA09036U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09036U,35834,200,True,
17768,course_links,requests,1567019444.5746322,-0.10934948921203613,https://kurser.ku.dk/archive/2013-2014/course/SFOA09037U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09037U,36945,200,True,
17769,course_links,requests,1567019445.2285254,-0.10939192771911621,https://kurser.ku.dk/archive/2013-2014/course/SFOA09038U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09038U,36255,200,True,
17770,course_links,requests,1567019445.8948193,-0.10935807228088379,https://kurser.ku.dk/archive/2013-2014/course/SFOA09039U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09039U,35376,200,True,
17771,course_links,requests,1567019446.5401967,-0.11072397232055664,https://kurser.ku.dk/archive/2013-2014/course/SFOA09040U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09040U,37209,200,True,
17772,course_links,requests,1567019447.199983,-0.12494897842407227,https://kurser.ku.dk/archive/2013-2014/course/SFOA09061U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09061U,36440,200,True,
17773,course_links,requests,1567019447.868482,-0.11065459251403809,https://kurser.ku.dk/archive/2013-2014/course/SFOA09079U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09079U,37127,200,True,
17774,course_links,requests,1567019448.533398,-0.12499451637268066,https://kurser.ku.dk/archive/2013-2014/course/SFOA09088U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09088U,35452,200,True,
17775,course_links,requests,1567019449.2164557,-0.14056062698364258,https://kurser.ku.dk/archive/2013-2014/course/SFOA09089U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09089U,34726,200,True,
17776,course_links,requests,1567019449.9017,-0.12494349479675293,https://kurser.ku.dk/archive/2013-2014/course/SFOA09097U,https://kurser.ku.dk/archive/2013-2014/course/SFOA09097U,36141,200,True,
17777,course_links,requests,1567019450.5615382,-0.14111089706420898,https://kurser.ku.dk/archive/2013-2014/course/SFOA090XXU,https://kurser.ku.dk/archive/2013-2014/course/SFOA090XXU,36913,200,True,
17778,course_links,requests,1567019451.239519,-0.1262507438659668,https://kurser.ku.dk/archive/2013-2014/course/SFOB09037U,https://kurser.ku.dk/archive/2013-2014/course/SFOB09037U,35841,200,True,
17779,course_links,requests,1567019451.9053888,-0.14055371284484863,https://kurser.ku.dk/archive/2013-2014/course/SFOB09038U,https://kurser.ku.dk/archive/2013-2014/course/SFOB09038U,35572,200,True,
17780,course_links,requests,1567019452.583402,-0.3945491313934326,https://kurser.ku.dk/archive/2013-2014/course/SFOB09039U,https://kurser.ku.dk/archive/2013-2014/course/SFOB09039U,36741,200,True,
17781,course_links,requests,1567019453.5224848,-6.8013997077941895,https://kurser.ku.dk/archive/2013-2014/course/SFOK09103U,https://kurser.ku.dk/archive/2013-2014/course/SFOK09103U,34862,200,True,
17782,course_links,requests,1567019460.8702197,-0.23835277557373047,https://kurser.ku.dk/archive/2013-2014/course/SFOK09104U,https://kurser.ku.dk/archive/2013-2014/course/SFOK09104U,35061,200,True,
17783,course_links,requests,1567019461.6552186,-0.10930848121643066,https://kurser.ku.dk/archive/2013-2014/course/SFOK09105U,https://kurser.ku.dk/archive/2013-2014/course/SFOK09105U,35972,200,True,
17784,course_links,requests,1567019462.302441,-0.09372735023498535,https://kurser.ku.dk/archive/2013-2014/course/LKEF10098U,https://kurser.ku.dk/archive/2013-2014/course/LKEF10098U,37323,200,True,
17785,course_links,requests,1567019462.9521747,-0.1405930519104004,https://kurser.ku.dk/archive/2013-2014/course/LKEF10104U,https://kurser.ku.dk/archive/2013-2014/course/LKEF10104U,38489,200,True,
17786,course_links,requests,1567019463.6337488,-0.09372997283935547,https://kurser.ku.dk/archive/2013-2014/course/NBIB10010U,https://kurser.ku.dk/archive/2013-2014/course/NBIB10010U,36950,200,True,
17787,course_links,requests,1567019464.27608,-0.1249685287475586,https://kurser.ku.dk/archive/2013-2014/course/NDAA07012U,https://kurser.ku.dk/archive/2013-2014/course/NDAA07012U,37656,200,True,
17788,course_links,requests,1567019464.9342601,-0.4101121425628662,https://kurser.ku.dk/archive/2013-2014/course/NFYA04020U,https://kurser.ku.dk/archive/2013-2014/course/NFYA04020U,36323,200,True,
17789,course_links,requests,1567019465.905376,-0.17312932014465332,https://kurser.ku.dk/archive/2013-2014/course/NFYA04021U,https://kurser.ku.dk/archive/2013-2014/course/NFYA04021U,36917,200,True,
17790,course_links,requests,1567019466.6108155,-0.15754938125610352,https://kurser.ku.dk/archive/2013-2014/course/NFYA04022U,https://kurser.ku.dk/archive/2013-2014/course/NFYA04022U,36650,200,True,
17791,course_links,requests,1567019467.321683,-0.12496685981750488,https://kurser.ku.dk/archive/2013-2014/course/NFYA04023U,https://kurser.ku.dk/archive/2013-2014/course/NFYA04023U,36553,200,True,
17792,course_links,requests,1567019467.9953372,-0.12497115135192871,https://kurser.ku.dk/archive/2013-2014/course/NFYA04033U,https://kurser.ku.dk/archive/2013-2014/course/NFYA04033U,36340,200,True,
17793,course_links,requests,1567019468.6700642,-0.12499427795410156,https://kurser.ku.dk/archive/2013-2014/course/NFYA04034U,https://kurser.ku.dk/archive/2013-2014/course/NFYA04034U,37506,200,True,
17794,course_links,requests,1567019469.3537798,-0.10938096046447754,https://kurser.ku.dk/archive/2013-2014/course/NFYA04036U,https://kurser.ku.dk/archive/2013-2014/course/NFYA04036U,35699,200,True,
17795,course_links,requests,1567019470.0066285,-0.10938215255737305,https://kurser.ku.dk/archive/2013-2014/course/NFYA04056U,https://kurser.ku.dk/archive/2013-2014/course/NFYA04056U,40527,200,True,
17796,course_links,requests,1567019470.6567395,-0.0937032699584961,https://kurser.ku.dk/archive/2013-2014/course/NFYA04063U,https://kurser.ku.dk/archive/2013-2014/course/NFYA04063U,36749,200,True,
17797,course_links,requests,1567019471.3018956,-0.1346452236175537,https://kurser.ku.dk/archive/2013-2014/course/NFYA04070U,https://kurser.ku.dk/archive/2013-2014/course/NFYA04070U,36678,200,True,
17798,course_links,requests,1567019471.9864295,-0.1432173252105713,https://kurser.ku.dk/archive/2013-2014/course/NFYA05007U,https://kurser.ku.dk/archive/2013-2014/course/NFYA05007U,37854,200,True,
